Hotel_ID,Hotel_Name,Hotel_Group,Class,Total_Rooms,Year,Month,Month_Name,Occupied_Rooms,Occupancy_Rate,Avg_Room_Rate_AED,Room_Revenue_AED,Guest_Arrivals,Avg_Length_of_Stay,Source_Region,Source_Country,RevPAR,ADR,Total_Available_Rooms
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2020,5,May,108,0.319122927,624.11,2022104.0,1022,3.2,GCC,Oman,199.16781,624.11,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2020,6,June,130,0.384567069,746.17,2910062.12,1289,3.0,Western Europe,Germany,286.9524095,746.17,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2020,7,July,125,0.369011682,781.43,2930373.32,1018,3.7,South Asia,India,288.3567986,781.43,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2020,8,August,131,0.385770781,759.95,2986612.48,1120,3.5,GCC,Saudi Arabia,293.1665051,759.95,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2020,9,September,116,0.341349694,655.11,2279768.6,1302,2.7,Western Europe,UK,223.621598,655.11,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2020,10,October,107,0.315835746,636.48,2043115.0,739,4.3,Western Europe,UK,201.0231358,636.48,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2020,11,November,121,0.356749597,709.79,2576548.34,1259,2.9,Western Europe,France,253.2172968,709.79,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2020,12,December,146,0.430600429,867.36,3799046.34,1369,3.2,Russia & CIS,Kazakhstan,373.485588,867.36,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2021,1,January,291,0.858405132,973.93,8502371.05,2420,3.6,Russia & CIS,Russia,836.0265106,973.93,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2021,2,February,285,0.840110572,901.17,7704961.58,3002,2.8,Russia & CIS,Russia,757.0824442,901.17,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2021,3,March,258,0.760083332,898.84,6957036.0,1998,3.9,South Asia,India,683.1933023,898.84,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2021,4,April,202,0.595466755,832.88,5047258.8,1793,3.4,GCC,Oman,495.9523512,832.88,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2021,5,May,187,0.551381348,736.51,4131833.31,1682,3.3,South Asia,India,406.0978763,736.51,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2021,6,June,232,,889.62,6191754.67,2028,3.4,Russia & CIS,Russia,,889.62,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2021,7,July,245,0.723507658,925.82,6804811.75,2293,3.2,South Asia,Other,669.8378602,925.82,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2021,8,August,227,0.670691657,882.47,6009620.93,1946,3.5,Western Europe,Germany,591.8652666,882.47,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2021,9,September,199,0.586007628,764.84,4566065.52,1862,3.2,South Asia,Pakistan,448.2020746,764.84,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2021,10,October,263,0.776522546,,6034819.25,2146,3.7,Western Europe,UK,,,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2021,11,November,293,0.865102116,825.89,7259554.43,2295,3.8,South Asia,India,714.4791863,825.89,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2021,12,December,336,0.99,1012.37,10204668.42,2685,3.8,GCC,Saudi Arabia,1002.2463,1012.37,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2022,1,January,282,0.831595884,1147.5,9707868.31,1972,4.3,South Asia,Pakistan,954.2562773,1147.5,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2022,2,February,273,0.804157597,1158.57,8626054.86,3601,2.3,Russia & CIS,Russia,931.6728667,1158.57,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2022,3,March,235,0.692875684,1051.28,7411497.44,2028,3.5,Western Europe,Germany,728.406349,1051.28,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2022,4,April,215,0.634928968,989.32,6381126.78,2549,2.5,GCC,Oman,628.1479269,989.32,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2022,5,May,223,0.658758159,868.52,5810389.23,2546,2.6,GCC,Saudi Arabia,572.1446364,868.52,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2022,6,June,239,0.704321946,1027.08,7364143.14,2304,3.1,South Asia,India,723.394984,1027.08,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2022,7,July,260,0.765835514,1097.49,8560396.32,2612,3.0,GCC,Kuwait,840.496818,1097.49,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2022,8,August,252,0.743441584,1027.72,7769589.57,1856,4.1,South Asia,India,764.0497846,1027.72,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2022,9,September,226,0.66587022,942.5,6390142.24,1531,4.4,GCC,Oman,627.5826826,942.5,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2022,10,October,217,0.639145261,869.73,5661973.61,2200,3.0,GCC,Saudi Arabia,555.883808,869.73,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2022,11,November,252,,1069.57,7350881.34,2305,3.3,Russia & CIS,Kazakhstan,,1069.57,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2022,12,December,297,0.87473757,1159.3,10329378.52,2074,4.3,South Asia,Pakistan,1014.083265,1159.3,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2023,1,January,287,0.845139622,1275.0,9979764.53,3416,2.5,Russia & CIS,Kazakhstan,1077.553018,1275.0,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2023,2,February,274,0.807466249,1138.02,9354508.92,2108,3.9,GCC,Saudi Arabia,918.9127405,1138.02,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2023,3,March,242,0.714669465,1085.91,7883716.83,2371,3.1,South Asia,Pakistan,776.0667192,1085.91,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2023,4,April,220,0.647492956,1019.0,6725428.75,2049,3.2,GCC,Kuwait,659.7953224,1019.0,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2023,5,May,222,0.654207526,888.3,5916103.65,2087,3.2,GCC,Kuwait,581.1325455,888.3,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2023,6,June,251,0.740505187,1048.9,7898210.26,2261,3.3,GCC,Kuwait,776.715891,1048.9,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2023,7,July,270,0.795337137,1130.14,9154135.79,2118,3.8,South Asia,India,898.8423121,1130.14,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2023,8,August,257,0.759357224,1181.61,8281977.75,2337,3.3,Russia & CIS,Kazakhstan,897.2640898,1181.61,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2023,9,September,226,0.666256703,1048.53,6462736.8,2223,3.1,Russia & CIS,Kazakhstan,698.5901411,1048.53,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2023,10,October,216,0.637208982,889.82,5766024.73,1707,3.8,Western Europe,UK,567.0012959,889.82,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2023,11,November,247,0.728140063,1009.44,7479938.88,2284,3.2,Western Europe,UK,735.0137047,1009.44,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2023,12,December,296,0.872675738,1237.35,10987656.3,2417,3.7,South Asia,Other,1079.805324,1237.35,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2024,1,January,285,0.841323318,1316.03,11252081.36,2852,3.0,GCC,Kuwait,1107.206726,1316.03,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2024,2,February,284,0.837726068,1228.69,10468436.65,2058,4.1,GCC,Oman,1029.305643,1228.69,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2024,3,March,239,0.706054519,1164.67,8350713.74,2462,2.9,South Asia,India,822.3205168,1164.67,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2024,4,April,245,0.723677741,1118.34,8219763.2,1968,3.7,South Asia,India,809.3177647,1118.34,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2024,5,May,233,0.686575855,1005.4,7027719.31,2393,2.9,GCC,Kuwait,690.2833648,1005.4,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2024,6,June,250,1.0,1167.49,8756147.21,1860,4.0,Western Europe,Germany,1167.49,1167.49,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2024,7,July,268,0.789457634,1232.15,9906505.9,2356,3.4,South Asia,India,972.7302237,1232.15,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2024,8,August,256,0.755435336,1292.43,9023529.2,2255,3.4,Russia & CIS,Russia,976.3472913,1292.43,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2024,9,September,228,0.672321421,1038.94,7106351.03,1912,3.6,South Asia,India,698.5016174,1038.94,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2024,10,October,214,0.631087862,977.74,6277065.15,1448,4.4,Western Europe,UK,617.0398462,977.74,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2024,11,November,240,0.708523902,1152.94,8301190.87,2220,3.2,Western Europe,Germany,816.8855481,1152.94,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2024,12,December,299,,1361.25,12210407.91,2578,3.5,GCC,Kuwait,,1361.25,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2025,1,January,292,0.862144011,1389.19,12169333.04,2320,3.8,South Asia,Other,1197.681839,1389.19,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2025,2,February,284,0.838125925,1319.6,11242974.52,3088,2.8,Western Europe,UK,1105.990971,1319.6,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2025,3,March,253,0.746942389,1302.3,9884489.72,2545,3.0,Western Europe,France,972.7430737,1302.3,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2025,4,April,241,0.712366801,1207.43,8729683.42,2418,3.0,Western Europe,Germany,860.1330465,1207.43,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2025,5,May,236,0.695872439,1209.35,7783805.34,2002,3.5,Russia & CIS,Kazakhstan,841.5533339,1209.35,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2025,6,June,281,0.830051694,1274.55,10744490.29,2366,3.6,Western Europe,France,1057.942387,1274.55,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2025,7,July,290,0.856851744,1322.56,11506285.66,2734,3.2,South Asia,Other,1133.237843,1322.56,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2025,8,August,282,0.832081822,1298.43,10984751.96,2080,4.1,Western Europe,UK,1080.400001,1298.43,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2025,9,September,254,0.749404741,1165.17,8878632.0,2479,3.1,Western Europe,UK,873.1839217,1165.17,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2025,10,October,227,0.669862963,1214.17,7516824.12,1806,3.8,Russia & CIS,Russia,813.3275141,1214.17,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2025,11,November,250,0.738734583,1185.31,8889790.84,1989,3.8,South Asia,India,875.6294884,1185.31,10170
DXBH-5S-003,Long Inc Hotel,Luxury,5 star,339,2025,12,December,299,0.882962933,1434.05,12863406.01,2782,3.2,Western Europe,France,1266.212994,1434.05,10170
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2020,1,January,140,0.67477745,799.02,3355874.43,913,4.6,GCC,Kuwait,539.160678,799.02,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2020,2,February,125,0.602894294,768.65,2882454.12,1022,3.7,Russia & CIS,Russia,463.4146993,768.65,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2020,3,March,76,0.364751481,737.95,1682517.36,599,3.8,Russia & CIS,Russia,269.1683553,737.95,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2020,4,April,66,0.31712075,696.0,1378075.64,418,4.7,GCC,Saudi Arabia,220.7160422,696.0,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2020,5,May,65,0.315766034,645.08,1257910.75,680,2.9,South Asia,Other,203.6943531,645.08,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2020,6,June,78,0.375993632,748.2,1750783.56,709,3.3,Western Europe,Germany,281.3184353,748.2,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2020,7,July,81,0.390340943,774.26,1881462.58,713,3.4,GCC,Oman,302.2253786,774.26,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2020,8,August,76,0.366671438,760.99,1735062.87,810,2.8,GCC,Kuwait,279.0332977,760.99,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2020,9,September,69,0.33524182,670.36,1387642.04,651,3.2,South Asia,Other,224.7327064,670.36,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2020,10,October,63,0.30428108,637.4,1204681.47,445,4.2,Western Europe,Germany,193.9487604,637.4,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2020,11,November,70,0.340229723,723.85,1520091.68,606,3.5,Russia & CIS,Kazakhstan,246.2752853,723.85,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2020,12,December,91,0.437337469,866.01,2364203.83,650,4.2,Western Europe,UK,378.7386218,866.01,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2021,1,January,184,0.88799473,955.63,5275051.75,1872,2.9,South Asia,Pakistan,848.594404,955.63,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2021,2,February,178,0.862271007,931.79,4975743.77,1568,3.4,GCC,Kuwait,803.4555013,931.79,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2021,3,March,158,,879.37,4168233.85,1297,3.7,GCC,Saudi Arabia,,879.37,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2021,4,April,119,0.572945817,828.4,2957403.15,921,3.9,South Asia,India,474.6283149,828.4,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2021,5,May,117,0.565416437,735.1,2580203.29,1103,3.2,Western Europe,Germany,415.6376229,735.1,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2021,6,June,135,0.65319559,896.58,3631164.58,1365,3.0,GCC,Oman,585.642102,896.58,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2021,7,July,149,0.718956573,899.56,4021036.98,1161,3.9,Russia & CIS,Kazakhstan,646.7445747,899.56,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2021,8,August,143,0.693167618,893.61,3833602.02,1267,3.4,GCC,Oman,619.4215147,893.61,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2021,9,September,123,0.596143423,772.1,2849045.61,957,3.9,Russia & CIS,Kazakhstan,460.2823368,772.1,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2021,10,October,156,0.753424159,748.81,3504430.19,1393,3.4,Russia & CIS,Russia,564.1715442,748.81,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2021,11,November,180,0.869659246,834.2,4504677.68,1207,4.5,South Asia,India,725.469743,834.2,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2021,12,December,205,0.99,1012.02,6223909.11,1622,3.8,Russia & CIS,Russia,1001.8998,1012.02,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2022,1,January,175,0.844098493,1136.37,5965959.31,1545,3.4,Western Europe,UK,959.2082041,1136.37,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2022,2,February,154,0.744985255,1094.96,5058703.02,1301,3.6,GCC,Saudi Arabia,815.7290554,1094.96,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2022,3,March,145,0.701712414,1043.9,4540980.15,1284,3.4,South Asia,Pakistan,732.5175892,1043.9,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2022,4,April,134,0.646735412,1001.19,4024785.33,1371,2.9,South Asia,India,647.5050276,1001.19,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2022,5,May,131,0.631889484,871.12,3423489.96,1233,3.2,South Asia,India,550.4515675,871.12,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2022,6,June,153,,1052.14,4829335.98,1592,2.9,Western Europe,Germany,,1052.14,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2022,7,July,161,0.776743944,1203.93,5286352.35,1513,3.2,Russia & CIS,Kazakhstan,935.1453365,1203.93,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2022,8,August,148,0.713817871,1113.82,4495774.83,1028,4.3,Russia & CIS,Russia,795.0646214,1113.82,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2022,9,September,140,0.678550611,922.82,3875830.57,1325,3.2,GCC,Saudi Arabia,626.1800746,922.82,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2022,10,October,128,0.617930604,956.56,3339275.32,933,4.1,Russia & CIS,Russia,591.0876985,956.56,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2022,11,November,157,0.756157963,2648.312712,4534337.89,1414,3.3,Russia & CIS,Russia,2002.542746,2648.312712,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2022,12,December,178,0.858481003,1171.93,6258123.4,1689,3.2,Western Europe,UK,1006.079642,1171.93,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2023,1,January,174,0.840698896,1285.7,6101238.03,1324,3.9,Russia & CIS,Russia,1080.88657,1285.7,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2023,2,February,163,0.787923462,1116.68,5460561.06,1735,2.8,South Asia,Pakistan,879.8583718,1116.68,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2023,3,March,152,0.732006583,1074.56,4900005.51,1260,3.6,South Asia,India,786.5849934,1074.56,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2023,4,April,132,0.635769933,1027.79,4070063.34,1116,3.5,South Asia,India,653.4379793,1027.79,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2023,5,May,128,0.616561378,1003.41,3502806.35,1011,3.8,Russia & CIS,Kazakhstan,618.6638521,1003.41,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2023,6,June,153,0.736792327,1056.34,4848620.27,1262,3.6,GCC,Saudi Arabia,778.3032067,1056.34,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2023,7,July,167,0.80536593,1123.9,5630740.63,1807,2.8,GCC,Saudi Arabia,905.1507689,1123.9,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2023,8,August,160,0.771138091,1082.67,5196822.88,1699,2.8,GCC,Oman,834.8880768,1082.67,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2023,9,September,140,0.678489202,941.54,3954461.54,969,4.3,GCC,Saudi Arabia,638.8247237,941.54,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2023,10,October,136,0.654871846,935.01,3814822.85,1051,3.9,South Asia,Other,612.3117251,935.01,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2023,11,November,142,,1124.2,4353727.84,1162,3.7,Russia & CIS,Russia,,1124.2,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2023,12,December,179,0.866938022,1257.73,6754027.89,1334,4.0,Western Europe,UK,1090.373959,1257.73,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2024,1,January,178,0.86021388,1434.92,6965887.5,1713,3.1,Russia & CIS,Russia,1234.338101,1434.92,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2024,2,February,171,0.828345163,1230.67,6313326.78,1682,3.1,South Asia,India,1019.419542,1230.67,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2024,3,March,154,0.742027237,1337.92,5619259.04,1494,3.1,Russia & CIS,Russia,992.7730805,1337.92,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2024,4,April,145,0.701953359,1115.46,4852230.51,1527,2.8,GCC,Oman,783.000894,1115.46,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2024,5,May,133,0.644727653,1077.81,3909494.16,1255,3.2,Russia & CIS,Russia,694.8939117,1077.81,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2024,6,June,158,0.76099954,1269.41,5470015.35,1133,4.2,Russia & CIS,Russia,966.0204262,1269.41,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2024,7,July,166,0.802919694,1246.4,6207087.14,1418,3.5,South Asia,India,1000.759106,1246.4,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2024,8,August,164,0.793701559,1329.7,5947406.88,1766,2.8,Russia & CIS,Russia,1055.384962,1329.7,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2024,9,September,152,0.732654886,1048.27,4780115.42,1282,3.6,South Asia,Pakistan,768.0201376,1048.27,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2024,10,October,132,0.638078588,1084.02,3902486.42,1228,3.2,Russia & CIS,Russia,691.6899514,1084.02,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2024,11,November,156,,1123.57,5258318.67,1270,3.7,South Asia,India,,1123.57,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2024,12,December,180,0.871406294,1529.02,7506118.02,1584,3.4,Russia & CIS,Russia,1332.397652,1529.02,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2025,1,January,176,0.852049844,1414.11,7466522.03,1382,3.8,South Asia,Pakistan,1204.892204,1414.11,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2025,2,February,176,0.851132152,1487.45,7139753.31,1604,3.3,Russia & CIS,Russia,1266.01652,1487.45,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2025,3,March,152,0.733304884,1315.77,5999892.36,1967,2.3,South Asia,India,964.8605668,1315.77,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2025,4,April,144,0.697346948,1235.44,5337113.93,1176,3.7,GCC,Saudi Arabia,861.5303132,1235.44,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2025,5,May,140,0.675169626,1077.98,4527532.62,1238,3.4,Western Europe,UK,727.8193535,1077.98,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2025,6,June,170,0.823141525,1271.38,6484054.24,1153,4.4,Western Europe,UK,1046.525672,1271.38,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2025,7,July,168,0.810662887,1354.78,6828116.16,1825,2.8,Western Europe,UK,1098.269867,1354.78,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2025,8,August,172,0.830855468,1264.74,6526040.66,1364,3.8,South Asia,India,1050.816144,1264.74,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2025,9,September,150,0.722365087,1162.83,5232730.71,1443,3.1,GCC,Kuwait,839.9877943,1162.83,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2025,10,October,136,0.656636685,1230.27,4563192.43,1173,3.5,Russia & CIS,Kazakhstan,807.8404147,1230.27,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2025,11,November,160,0.773399395,1202.72,5773047.61,1669,2.9,Western Europe,UK,930.1829199,1202.72,6210
DXBH-5S-004,Jumeirah Mendozaport,Luxury,5 star,207,2025,12,December,192,0.927339291,1611.61,8438981.38,1720,3.3,Russia & CIS,Russia,1494.509274,1611.61,6210
DXBH-5S-005,Four Seasons Bradystad,Luxury,5 star,354,2020,1,January,228,0.645030007,818.3,5597177.34,2106,3.2,GCC,Kuwait,527.828055,818.3,10620
DXBH-5S-005,Four Seasons Bradystad,Luxury,5 star,354,2020,2,February,211,0.596681435,786.03,4975567.06,2004,3.2,Russia & CIS,Russia,469.009508,786.03,10620
DXBH-5S-005,Four Seasons Bradystad,Luxury,5 star,354,2020,3,March,118,0.332655752,728.91,2580339.87,1239,2.9,Russia & CIS,Russia,242.4761038,728.91,10620
DXBH-5S-005,Four Seasons Bradystad,Luxury,5 star,354,2020,4,April,118,0.33372656,698.85,2473918.06,1104,3.2,Western Europe,Germany,233.2248062,698.85,10620
DXBH-5S-005,Four Seasons Bradystad,Luxury,5 star,354,2020,5,May,109,0.309122229,626.15,2047504.48,963,3.4,GCC,Saudi Arabia,193.556884,626.15,10620
DXBH-5S-005,Four Seasons Bradystad,Luxury,5 star,354,2020,6,June,132,0.373879391,754.98,2989705.33,905,4.4,Western Europe,Germany,282.2714624,754.98,10620
DXBH-5S-005,Four Seasons Bradystad,Luxury,5 star,354,2020,7,July,131,0.370252533,772.76,3036949.78,1311,3.0,Western Europe,UK,286.1163472,772.76,10620
DXBH-5S-005,Four Seasons Bradystad,Luxury,5 star,354,2020,8,August,130,0.36701013,743.26,2898726.59,1233,3.2,GCC,Saudi Arabia,272.7839495,743.26,10620
